q1,q2,q3,q4,q5,q6
8.392541924277120202e+00,6.423767229732742834e+00,-6.734809812347499758e+00,2.705815338739896436e+00,-6.813626087743012150e+00,4.269139086794430327e+00
1.024878877371712527e+01,6.490328217995879889e+00,-6.726498947337172574e+00,2.289183385513932301e+00,-8.103369807896184440e+00,5.632471510145886207e+00
1.182091556602438587e+01,6.487537890896871495e+00,-6.654222824200359376e+00,1.892099065180747886e+00,-9.186468328565565500e+00,6.805031038947318756e+00
1.264446436697602572e+01,6.302025974637172290e+00,-6.413415887265482063e+00,1.546517366359825285e+00,-9.725113740524403028e+00,7.474956605019365874e+00
1.346801316792766379e+01,6.116514058377473972e+00,-6.172608950330604749e+00,1.200935667538902685e+00,-1.026375915248324056e+01,8.144882171091413881e+00
1.429156196887930363e+01,5.931002142117774767e+00,-5.931802013395728324e+00,8.553539687179803064e-01,-1.080240456444207808e+01,8.814807737163460999e+00
1.511511076983094348e+01,5.745490225858076450e+00,-5.690995076460851010e+00,5.097722698970577060e-01,-1.134104997640091561e+01,9.484733303235508117e+00
1.589131976732282858e+01,5.558524851033737946e+00,-5.450822321268391057e+00,1.755016831731023574e-01,-1.184715437623924572e+01,1.011926772495820437e+01
1.558556053109670003e+01,5.338340157982141676e+00,-5.225144017880507974e+00,9.975063143561653523e-02,-1.160952224077569461e+01,9.944924814235660548e+00
1.527980129487056971e+01,5.118155464930544518e+00,-4.999465714492625779e+00,2.399957969813071301e-02,-1.137189010531214350e+01,9.770581903513114952e+00
1.497404205864443938e+01,4.897970771878948248e+00,-4.773787411104742695e+00,-5.175147203935512308e-02,-1.113425796984859417e+01,9.596238992790569355e+00
1.466828282241830905e+01,4.677786078827351979e+00,-4.548109107716860500e+00,-1.275025237768409592e-01,-1.089662583438504306e+01,9.421896082068025535e+00
1.436252358619218050e+01,4.457601385775755709e+00,-4.322430804328977416e+00,-2.032535755143268230e-01,-1.065899369892149195e+01,9.247553171345479939e+00
