q1,q2,q3,q4,q5,q6
7.841586270072645193e-02,1.258693042527093131e-01,8.797801993473847171e-01,2.534476196159634598e-01,-2.257315703735777446e-01,1.378827139902280230e+00
8.925984967756508959e-02,1.266340499901546235e-01,8.779808328984360921e-01,2.883609105415727569e-01,-2.263006146972560695e-01,1.352397232018855089e+00
1.001221820162291054e-01,1.274969906140293596e-01,8.759629358667008203e-01,3.232750552282129819e-01,-2.269569713597830718e-01,1.325973461369228001e+00
1.110056561126523955e-01,1.284597267523624464e-01,8.737266334877560325e-01,3.581897438365562736e-01,-2.277050873541595355e-01,1.299557215373483565e+00
1.219131703489266805e-01,1.295242008334826778e-01,8.712714410017855515e-01,3.931044491640739436e-01,-2.285498373291668939e-01,1.273150112344349161e+00
1.328485806509352440e-01,1.306930055207688179e-01,8.685957263489461067e-01,4.280206750600573651e-01,-2.294969181237788425e-01,1.246752361231719064e+00
1.438163884662851111e-01,1.319692606991834105e-01,8.656969427045334564e-01,4.629411126608790616e-01,-2.305527063259765197e-01,1.220363380825911559e+00
1.548192192050414917e-01,1.333564924589135670e-01,8.625721072993384198e-01,4.978610616177459591e-01,-2.317243300266724759e-01,1.193988351072637677e+00
1.658583846891487912e-01,1.348586525326219698e-01,8.592177218345912193e-01,5.327703243872211614e-01,-2.330196546593369111e-01,1.167636768773611999e+00
1.769408539498392441e-01,1.364811449938897192e-01,8.556275899876826241e-01,5.676749528404377854e-01,-2.344482608333506579e-01,1.141306069219844455e+00
1.880744066659336411e-01,1.382305280881548637e-01,8.517937536241524388e-01,6.025810970688658674e-01,-2.360214158281757069e-01,1.114993920863008858e+00
1.992653725330583436e-01,1.401142786694081488e-01,8.477071148609732765e-01,6.374875892293410118e-01,-2.377519554273995750e-01,1.088703856850659957e+00
2.105216308180231366e-01,1.421414188967372316e-01,8.433562569019256161e-01,6.723948198362587059e-01,-2.396549955985783908e-01,1.062438651235301901e+00
2.218523500099838786e-01,1.443229314167508992e-01,8.387269464766670124e-01,7.073026334563159434e-01,-2.417486809689596561e-01,1.036202066685193879e+00
2.332643816310469020e-01,1.466676781798781359e-01,8.338077636890240951e-01,7.422102858247996426e-01,-2.440467835685117270e-01,1.009997493647148081e+00
